    1144.6   571.609         0		  -213.878   213.878         0
   238.906   642.787         0		   -144.78   596.605         0
   832.362  -447.391         0		  -543.101   543.101         0
  -172.938   333.631         0		  -607.162   607.162         0
   292.133  -69.9114  -633.211		 -0.707107  0.707107   35.1342
   119.066  -15.2297         0		  -465.389   388.122         0
   1203.65  -270.595         0		  -605.425   605.425         0
   164.441   343.917         0		  -291.463   291.463         0
   1065.48  -238.871         0		  -622.368   358.968         0
   71.1345  -108.102         0		   -25.351    25.351         0
    473.99   355.048  -710.669		 -0.707107  0.707107  -122.095
   269.327   699.781  -287.544		 -0.707107  0.707107  -51.6775
   1397.55   413.133         0		  -582.312   582.312         0
   446.905  -448.358   122.081		 -0.707107  0.707107  -8.78368
  -259.685    606.32         0		  -144.991   507.707         0
  -509.165  -794.673   15.3329		 -0.707107  0.707107   47.2817
  -594.309   604.131  -586.189		 -0.707107  0.707107    -158.1
   -205.38   223.169     280.9		 -0.707107  0.707107  -24.7602
  -326.802   46.9221   768.302		 -0.707107  0.707107  -4.33115
  -926.975  -360.231  -331.647		 -0.707107  0.707107  -36.1709
   1079.27   664.863         0		  -278.302   291.461         0
   1231.54  -201.448         0		  -663.584   663.584         0
   1159.14  -208.147         0		  -564.091   564.091         0
   575.109   98.2809         0		  -392.502   392.502         0
   28.6633   225.828  -873.691		 -0.707107  0.707107  -119.246
   1047.07   220.181         0		  -660.209   660.209         0
  -980.978   967.928  -252.829		 -0.707107  0.707107  -38.1811
  -393.841  -920.492         0		  -48.6897   48.6897         0
   717.617  -385.889         0		  -555.948   348.569         0
  -127.663   109.089         0		  -491.951   319.438         0
   384.744   399.883   358.819		 -0.707107  0.707107  -39.4025
  -474.111  -571.268  -493.533		 -0.707107  0.707107  -10.2962
   998.413   848.828         0		  -674.471   639.344         0
  -329.595  -562.307         0		  -146.793   146.793         0
   603.115  -254.148         0		  -181.822    700.44         0
  -738.592  -295.131         0		  -253.518   253.518         0
  -107.099   1357.07         0		  -592.682   517.649         0
   355.694   133.666   596.348		 -0.707107  0.707107   98.9672
  -290.409  -112.358         0		  -471.214   111.062         0
  -693.639    1392.4         0		  -24.2143   634.499         0
   318.776   251.298         0		  -63.7602   686.393         0
     783.9  -311.252         0		  -641.905   438.911         0
   1306.11   1357.71         0		   -688.98   608.375         0
   659.141  -667.542         0		  -384.588   43.9927         0
   -336.98    1006.1         0		  -573.211   374.143         0
    562.17   218.353         0		  -426.575   426.575         0
   576.422    349.69         0		  -321.556   321.556         0
    580.59  0.729662         0		  -317.506   317.506         0
   789.809   322.013         0		  -151.198   366.496         0
   1035.86   980.739         0		  -315.345   315.345         0
  -400.211   735.511  -52.7454		 -0.707107  0.707107    47.653
   1173.25      1129         0		  -434.445   468.702         0
  -467.422   169.296  -551.223		 -0.707107  0.707107  -123.658
  -323.554  -399.998  -451.215		 -0.707107  0.707107  -47.9981
   1235.94   1194.56         0		  -587.477   406.584         0
  -609.898   632.336         0		  -64.9342   22.4322         0
   -315.17     34.74   430.688		 -0.707107  0.707107   8.70047
  -314.193   61.2305         0		  -15.0767   194.722         0
   -329.92      1250         0		  -600.555   600.555         0
  -338.693  -338.214         0		  -403.317   408.223         0
   70.8076   965.444         0		  -24.4135   600.776         0
  -44.8678  -201.395         0		  -165.583   165.583         0
   521.099   779.671         0		  -190.803   474.975         0
   -304.47     545.2         0		  -208.827   208.827         0
   58.5818   604.564  -626.165		 -0.707107  0.707107  -103.134
  -533.708  -842.376         0		  -68.3801   68.3801         0
   1030.79   1536.78         0		  -284.677   609.996         0
   952.758   482.072         0		  -415.828   222.188         0
  -409.878   450.863  -847.494		 -0.707107  0.707107  -53.0883
  -60.5764   111.679         0		  -454.792   318.081         0
    774.07   633.975         0		  -705.117   94.1218         0
  -812.357  -760.733   462.032		 -0.707107  0.707107   110.832
  -277.378   893.742         0		  -646.285    66.645         0
   480.754   1360.99         0		  -393.365   436.548         0
   1419.84   628.353         0		  -454.957   678.212         0
  -404.346  -967.565   603.873		 -0.707107  0.707107   58.3777
  -636.723  -684.126   590.843		 -0.707107  0.707107   9.55304
   110.944   504.802         0		  -360.243   429.379         0
   7.71439   971.935     533.7		 -0.707107  0.707107  -120.661
   291.809  -419.103         0		  -509.299   261.071         0
   -996.64   149.543   526.302		 -0.707107  0.707107   132.927
   259.669   279.789         0		  -122.407   673.581         0
    997.74   375.405         0		  -594.692    177.01         0
  -29.5233   288.652         0		  -468.275   468.275         0
  -242.277    1244.4         0		  -125.616   271.857         0
   433.896  -367.335         0		  -17.2273   17.2273         0
  -575.286  -641.606         0		  -21.0849   21.0849         0
  -608.654  -172.842         0		    -231.6   550.024         0
  -714.225  -612.142   63.3319		 -0.707107  0.707107   156.152
  -852.443   215.617  -624.491		 -0.707107  0.707107   25.4775
  -382.617    86.279         0		  -100.175   100.175         0
  -858.772   728.114  -658.306		 -0.707107  0.707107   -55.555
   782.047  -212.485         0		  -285.452   130.991         0
  -568.927   56.6912         0		  -210.418   191.521         0
  -455.409   939.465         0		  -488.001   488.001         0
   -492.16  -287.377         0		  -374.895   272.379         0
   269.971  -521.369         0		  -55.7605   476.237         0
   479.747   465.184         0		  -178.149    262.79         0
  -177.638  -630.996         0		  -506.613    123.04         0
   622.685   711.793   -475.64		 -0.707107  0.707107  -86.8792
  -129.449  -391.646  -595.515		 -0.707107  0.707107  -2.34397
  -673.682   962.233         0		  -162.171   162.171         0
  -71.5585  -295.892         0		  -199.421   199.421         0
   173.945   -163.78  -125.366		 -0.707107  0.707107  -149.146
   149.867  -160.074   200.046		 -0.707107  0.707107  -105.397
   953.984   94.2236         0		  -564.923   564.923         0
    973.18  -382.607         0		   -424.17   263.281         0
   274.411   269.869         0		  -479.862   479.862         0
   893.533   258.454         0		  -536.967   369.843         0
   -157.79     462.3         0		  -468.025    100.67         0
    413.27   977.834         0		  -431.858   527.605         0
    1480.9  -84.6032         0		  -678.782   428.536         0
   1160.98   209.683         0		  -260.504   260.504         0
   1028.61   10.7452         0		  -557.407   215.536         0
   96.9062    925.04         0		  -69.8026   69.8026         0
   831.093   763.823         0		  -643.432   649.572         0
   721.056   1509.54         0		  -602.917   602.917         0
   893.218   1077.51         0		  -419.786   240.008         0
   288.649  -101.667   235.108		 -0.707107  0.707107   134.574
   1155.82    987.99         0		  -640.536   544.683         0
   496.978   77.5043         0		    -315.8   287.016         0
   455.111  -397.296         0		  -706.858   399.725         0
   493.883   580.198  -18.5356		 -0.707107  0.707107    58.911
   928.028   755.952   144.306		 -0.707107  0.707107  -43.9577
  -430.375     148.1         0		  -162.131   162.131         0
  -82.2106  -165.369         0		   -45.703    45.703         0
   929.585   14.7234   434.609		 -0.707107  0.707107  -78.2479
  -388.348   938.382   871.923		 -0.707107  0.707107  -80.9413
  -373.265  -484.922         0		  -347.556   113.004         0
    284.09  -230.539         0		  -697.339   697.339         0
   582.297   1197.08         0		  -557.313   557.313         0
   671.895   965.974         0		  -188.957   349.281         0
   404.456   128.178         0		  -368.065   140.567         0
   592.485  -408.806         0		  -23.8987     298.1         0
  -734.654  -704.039         0		  -32.2355   32.2355         0
   255.762   974.529         0		  -271.048   241.367         0
   635.932   937.328         0		  -175.538   175.538         0
   1042.04   -283.97         0		  -432.457   355.351         0
   983.338   845.535         0		  -613.273   50.2813         0
    990.45   1161.23         0		  -75.8582     360.5         0
   807.752  -182.893         0		  -271.696   705.586         0
   34.1025  -49.7941         0		  -48.5962   582.913         0
   460.261  -305.357         0		  -30.9918   30.9918         0
   -168.09   835.082         0		  -686.254   8.69994         0
   822.456   52.8064   910.785		 -0.707107  0.707107   0.76321
  -256.931  -308.785         0		  -504.376   622.601         0
   909.186  -77.3437         0		  -658.582   658.582         0
  -117.004   1250.73         0		  -613.696   613.696         0
  -224.266  -43.2529   741.818		 -0.707107  0.707107   82.6018
  -492.325  -351.174    495.65		 -0.707107  0.707107  -22.9555
   -677.91    215.99  -524.927		 -0.707107  0.707107  -79.6956
  -652.035  -972.896   184.426		 -0.707107  0.707107  -69.5327
   435.758   589.199         0		  -484.204   571.193         0
  -675.118   644.221         0		  -87.3173   87.3173         0
   192.506  -724.842         0		  -626.384   259.362         0
   1517.92   493.736         0		  -636.825   636.825         0
   831.471   909.006         0		  -651.603   651.603         0
   364.761   -570.08         0		  -359.136   76.6733         0
  -336.414   594.771         0		  -476.246   66.6235         0
   713.388  -305.149         0		  -89.3341   127.371         0
  -411.506  -574.697         0		  -260.124   260.124         0
  -289.144   1339.19         0		  -577.543   577.543         0
   372.187   -286.97         0		  -245.816   245.816         0
  -986.903   376.275   421.599		 -0.707107  0.707107   44.3984
  -178.647  -499.671         0		   -366.13   134.894         0
   700.967  -611.542   540.221		 -0.707107  0.707107  -28.4126
  -336.215   659.624         0		  -217.967   217.967         0
  -388.007   689.443         0		  -122.923   366.651         0
   246.427   1309.25         0		  -43.5857    429.82         0
   960.988   605.517         0		  -108.714   135.458         0
   13.6652   1266.37         0		  -376.784   376.784         0
  -228.299  -147.292   760.271		 -0.707107  0.707107   78.4283
  -889.369   369.441  -215.148		 -0.707107  0.707107   149.203
  -290.358   517.933  -500.121		 -0.707107  0.707107   1.80362
  -645.638   -92.764  -155.933		 -0.707107  0.707107  -43.3561
   470.759  -162.211  -962.108		 -0.707107  0.707107  -84.7067
   688.382  -88.1895         0		  -571.261   363.601         0
   234.196   815.058    871.06		 -0.707107  0.707107  -137.405
   181.498   363.422         0		  -702.641   702.641         0
   753.821   -655.48   838.076		 -0.707107  0.707107   129.186
  -630.086  -613.391   -137.55		 -0.707107  0.707107   -100.09
   525.774  -986.133   723.321		 -0.707107  0.707107   92.7489
  -97.9659   1360.02         0		  -141.393   420.973         0
   1178.36  -209.568         0		  -444.221   444.221         0
   -177.26   244.432         0		  -311.875   81.4528         0
   -529.13   286.524  -829.021		 -0.707107  0.707107   149.032
  -561.495   883.911         0		  -221.399   221.399         0
   1006.33  -30.6076         0		  -534.608   534.608         0
   53.3655   -713.52         0		   -145.25   12.7455         0
  -616.154   1400.15         0		  -193.675   513.237         0
  -904.545   926.151  -723.512		 -0.707107  0.707107   109.214
   329.012   187.976         0		  -663.053   597.193         0
   615.275   811.418         0		  -152.448   152.448         0
   88.1624   974.218    900.69		 -0.707107  0.707107   70.4473
  -870.837  -245.923  -775.608		 -0.707107  0.707107   -64.803
   800.528    717.37  -359.008		 -0.707107  0.707107  -156.654
   687.153   447.024         0		  -472.642   472.642         0
    1020.6  -862.756         0		  -78.2508   78.2508         0
   168.368   712.341         0		  -166.772   174.675         0
   1149.67   874.312         0		  -626.273   50.8991         0
  -645.371   739.645  -579.946		 -0.707107  0.707107  -29.3985
   763.324  -494.353  -607.886		 -0.707107  0.707107   95.6396
    523.24  -783.177   376.618		 -0.707107  0.707107  -119.144
  -105.213   300.846         0		  -253.863   676.814         0
   176.717  -659.807         0		  -240.366   154.673         0
   296.777   1031.93         0		  -680.451   680.451         0
   157.086  -489.318  -1072.52		 -0.707107  0.707107  -98.0692
   951.132   896.235         0		  -498.081   498.081         0
    1159.4   894.835         0		  -447.203   447.203         0
  -26.5134  -5.41865         0		  -444.982   444.982         0
   224.203   836.236  -247.511		 -0.707107  0.707107  0.667284
   655.221   473.815  -998.756		 -0.707107  0.707107  -118.786
   702.052     871.7         0		      -563       563         0
  -257.589  -623.971   239.683		 -0.707107  0.707107   49.3094
  -234.093  -851.603         0		  -62.8491   62.8491         0
   223.949   1199.77         0		  -337.034   652.353         0
   21.9477   772.889         0		  -186.583   423.174         0
    1044.7   225.416         0		  -687.558   687.558         0
  -122.365   83.8711         0		  -696.166   529.398         0
  -639.817  -778.833   571.864		 -0.707107  0.707107   145.414
   697.931   -69.223         0		  -398.044   538.771         0
   20.1413  -268.363         0		   -600.96   94.9525         0
  -376.872   85.1869         0		  -312.149   312.149         0
   556.266   1361.81         0		  -268.053   572.219         0
   813.408   87.7371         0		  -574.926   574.926         0
   130.706   244.942         0		  -141.294   209.473         0
   797.578   823.024         0		  -244.069   244.069         0
-0.0581497   567.516         0		   -329.77    329.77         0
   195.311   854.252  -188.101		 -0.707107  0.707107  -156.736
  -645.568   48.2103         0		  -349.497   349.497         0
    48.714  -538.767  -380.733		 -0.707107  0.707107   91.0562
  -256.871   919.671   808.646		 -0.707107  0.707107  -139.025
   686.282    246.28   54.4682		 -0.707107  0.707107   54.9822
  -499.427   1158.29         0		  -53.7906   221.147         0
   565.654   33.9491         0		  -336.721    412.51         0
   475.546  -518.628         0		   -404.67   140.358         0
   1065.12   381.988         0		  -94.1612   94.1612         0
   29.9114   517.332   784.911		 -0.707107  0.707107   60.1834
   846.185   118.172  -832.845		 -0.707107  0.707107  -69.9854
  -896.202   756.124   459.622		 -0.707107  0.707107   15.1299
   512.618  -596.609         0		  -220.282   262.835         0
   2.82645   664.277         0		  -528.732   528.732         0
   937.337   1166.35         0		  -643.553   321.953         0
   989.025  -277.004         0		  -562.794   562.794         0
   595.397  -71.9085   255.038		 -0.707107  0.707107  -17.4654
   1493.36  -514.186         0		  -524.405   65.0414         0
    -90.67  -112.136   156.867		 -0.707107  0.707107    150.42
   698.156   315.478         0		   -84.553    84.553         0
  -342.189    718.86  -24.8615		 -0.707107  0.707107   117.687
  -54.1902  -823.985         0		  -94.5785   94.5785         0
   378.548   503.321         0		  -452.807   452.807         0
  -848.728   365.608         0		  -6.25231    622.75         0
  -743.052   619.757         0		  -253.517   253.517         0
  -299.478   305.912         0		  -349.427   349.427         0
   189.032  -507.895         0		  -333.811   333.811         0
   966.349   57.2746         0		  -674.029   674.029         0
   411.067   652.506         0		   -609.29   682.431         0
   1044.98   348.537         0		  -153.321   153.321         0
   571.941  -967.635  -1003.22		 -0.707107  0.707107  -14.7208
   1413.33   164.492         0		  -432.705   520.195         0
   488.319   1077.64         0		   -419.84    419.84         0
  -595.631  -521.753         0		  -75.9617   176.917         0
   1036.63  -48.0027         0		  -621.493   626.319         0
   520.429  -937.342   49.1769		 -0.707107  0.707107   120.052
   -166.13  -47.0638         0		  -390.371   105.198         0
   314.625  -354.697         0		  -591.955   591.955         0
   161.924  -234.574   315.252		 -0.707107  0.707107  -13.6022
   935.406   903.995         0		  -136.822    575.63         0
   968.998  -228.386         0		   -696.42    696.42         0
   884.547  -23.2114         0		  -163.328   515.705         0
  -224.966   671.434    826.48		 -0.707107  0.707107  -35.0767
  -289.961  -471.926         0		  -315.634   395.944         0
   1114.51   683.377         0		  -640.407   640.407         0
   312.726  -41.1246   331.217		 -0.707107  0.707107   156.104
  -303.763   595.135         0		  -237.828   59.9249         0
   753.115   157.709         0		  -679.874   679.874         0
   381.071   1306.37         0		  -456.794   441.606         0
   154.142  -691.465  -230.581		 -0.707107  0.707107   82.4656
  -345.614  -437.258   626.054		 -0.707107  0.707107   -158.64
   -301.02   745.789  -675.409		 -0.707107  0.707107   57.5936
   838.111   381.409         0		  -407.434   138.777         0
   167.491   1270.87         0		  -499.631   449.412         0
  -430.558   319.856         0		  -167.722   167.722         0
   376.252  -672.298   148.439		 -0.707107  0.707107   22.1301
  -674.831   984.367   735.695		 -0.707107  0.707107    77.976
   -133.12   765.016         0		  -140.795   49.6653         0
   917.647   113.091   1016.94		 -0.707107  0.707107   134.589
   359.099   1057.09         0		  -207.586   338.685         0
   942.116  -777.644    370.77		 -0.707107  0.707107   75.4587
  -568.338  -13.4432  -242.304		 -0.707107  0.707107    -108.4
  -114.584   759.749         0		   -150.16   566.331         0
   368.828       746         0		  -259.599   566.372         0
   37.1093   450.024         0		  -248.555   673.931         0
   1270.29   152.348         0		  -310.709   587.911         0
   217.397   1328.24         0		   -395.47    395.47         0
  -211.333   1194.09         0		  -526.305   695.421         0
   1258.71   235.704         0		  -600.642   203.948         0
  -660.557   951.306         0		  -290.212   290.212         0
   766.788  -967.006   1053.83		 -0.707107  0.707107   112.053
  -728.132  -481.774   656.682		 -0.707107  0.707107   -46.966
  -672.908  -522.798         0		  -299.648   253.486         0
    958.05   964.409  -816.937		 -0.707107  0.707107   50.6032
   1267.62    1582.2         0		  -331.086   693.732         0
   1061.48   844.816         0		  -463.357   94.5153         0
   1238.17  -488.802         0		  -467.285   170.363         0
  -11.5719   845.649   783.388		 -0.707107  0.707107    157.99
  -493.978  -50.6814         0		  -151.995   151.995         0
   1464.16   -73.009         0		  -654.112   230.007         0
   1109.85  -355.625         0		  -286.351   183.335         0
   681.263   684.586   126.587		 -0.707107  0.707107   -51.691
   715.436   975.696         0		  -536.624   536.624         0
   209.344   1170.95         0		   -661.98    661.98         0
   282.905  -562.266   570.718		 -0.707107  0.707107   31.8527
  -64.3252   857.986         0		  -596.289   596.289         0
  -734.382  -83.5991         0		  -73.1002   547.394         0
   763.238    55.754   357.496		 -0.707107  0.707107   85.6685
   279.527  -674.819  -1079.19		 -0.707107  0.707107  -149.484
   824.051  -754.263   231.803		 -0.707107  0.707107  -36.6435
  -839.273  -833.545         0		  -141.504   141.504         0
  -481.199   1391.31         0		  -477.148   675.034         0
   473.971   1372.44         0		  -272.419   389.495         0
    849.28   725.349         0		  -631.958   631.958         0
   608.916  -119.299   13.8068		 -0.707107  0.707107  -130.123
   487.325   758.468  -252.297		 -0.707107  0.707107   59.7922
  -391.941  -269.786   535.225		 -0.707107  0.707107    -141.2
  -653.439   869.989         0		  -222.402   304.034         0
  -907.939  -763.386   799.316		 -0.707107  0.707107   151.209
   763.281   115.981         0		  -239.912    513.11         0
   1401.19  -288.607         0		  -467.862   467.862         0
   38.3466   312.525         0		  -347.247   347.247         0
   736.317  -968.398   423.371		 -0.707107  0.707107   31.8534
    262.28   1327.33         0		  -432.987   432.987         0
   815.802   445.971  -419.244		 -0.707107  0.707107  -1.61444
   735.291  -338.619         0		  -106.738   290.434         0
   765.292   1030.09         0		  -103.451   103.451         0
   650.032   668.217   492.804		 -0.707107  0.707107   124.376
   737.357  -491.187         0		  -319.753   319.753         0
   456.556  -667.718  -822.313		 -0.707107  0.707107   23.2783
  -167.115   124.192         0		  -604.404   147.228         0
   291.165   323.843         0		  -518.725   562.994         0
   544.262  -154.378  -853.932		 -0.707107  0.707107  -105.203
   178.094   368.931         0		  -263.759   263.759         0
  -630.243   994.007   101.202		 -0.707107  0.707107   44.0275
  -30.2793  -268.278         0		  -188.332   161.043         0
   26.5244   55.9839         0		   -519.72   114.805         0
   241.574   1005.41         0		  -282.309   282.309         0
   850.563  -138.916         0		  -137.969   136.507         0
   793.334    1357.6         0		  -614.567   462.805         0
  -786.845  -51.4549   559.481		 -0.707107  0.707107   47.2479
   -180.64  -142.047         0		  -186.947   186.947         0
  -684.737  -152.169  -181.759		 -0.707107  0.707107   85.6204
  -681.031   -318.25         0		  -202.816   471.014         0
   1364.87   702.303         0		  -613.669   462.809         0
   1609.99   1547.82         0		  -635.755   635.755         0
  -780.481   22.8744         0		  -119.404   225.525         0
   77.0668   473.359   -98.327		 -0.707107  0.707107  -143.638
   1216.09   271.687         0		  -287.137   106.935         0
   262.961   1292.67         0		  -335.993   367.434         0
   377.728   756.259         0		   -569.85   622.205         0
  -979.485  -240.114   1019.85		 -0.707107  0.707107   107.813
   634.186   1564.88         0		 -0.411382   648.019         0
  -315.017   1241.05         0		  -290.119   290.119         0
  -323.128    125.66         0		  -80.1585   80.1585         0
   274.941     607.9         0		  -277.698   681.637         0
   688.582   191.483         0		   -392.04    392.04         0
   1112.95  -622.637         0		  -358.764   358.764         0
   71.5316   558.734         0		  -5.09241   5.09241         0
  -926.037  -250.373         0		  -45.1599   45.1599         0
    958.46   292.625         0		  -282.106   403.532         0
   658.275    165.86         0		  -376.184   376.184         0
   182.762   362.654   -430.99		 -0.707107  0.707107  -24.5918
   1253.63   639.284         0		  -606.026   125.457         0
   1292.18   513.281         0		  -571.491   118.482         0
   595.278    157.44    -369.1		 -0.707107  0.707107  -73.4499
   204.098   424.629         0		   -7.8833    7.8833         0
   473.513   659.073         0		  -367.018   60.1778         0
   201.311   632.441  -285.558		 -0.707107  0.707107   81.7858
  -56.9932  -656.317         0		  -295.889   295.889         0
   1338.63  -340.662         0		   -530.36    530.36         0
   1322.43    138.51         0		  -383.252   383.252         0
    1538.5  -709.381         0		   -662.82   57.3741         0
  -267.688   647.748         0		  -109.205   109.205         0
   675.054   -168.22         0		   -566.36    100.14         0
   625.399  -43.3514         0		   -693.67   621.288         0
  -36.1671  -305.144   947.945		 -0.707107  0.707107     49.84
   1027.88  -527.541         0		  -211.697   375.367         0
   -503.69   325.394   76.8242		 -0.707107  0.707107   65.9386
  -123.984   590.426         0		  -327.403   327.403         0
   236.583    -74.77   512.991		 -0.707107  0.707107  -41.9788
  -142.031   -289.07         0		  -463.013   463.013         0
  -583.275    113.74         0		  -190.683   190.683         0
  -151.244  -40.0698         0		  -43.8787   43.8787         0
   775.588   830.285         0		  -182.411   695.703         0
   335.624   138.765         0		  -257.022   664.655         0
   -341.34   854.981         0		  -248.598   248.598         0
   1010.45  -509.436         0		  -416.401   416.401         0
   337.204   350.727         0		  -444.608   444.608         0
   1220.79   787.613         0		  -256.139   256.139         0
  -278.217  -154.172         0		  -302.728   302.728         0
  -109.697  -686.656         0		  -413.708   232.379         0
   365.906   266.048   624.484		 -0.707107  0.707107   70.4862
  -634.126  -6.63369         0		  -86.7148   86.7148         0
  -23.8263  -526.977         0		   -96.545    96.545         0
  -43.6561   935.865         0		  -676.419   676.419         0
    1168.2   1392.22         0		  -460.715   505.177         0
   1681.82   58.5697         0		  -682.196   682.196         0
     182.4   724.153         0		  -64.7515   481.995         0
   783.312   1391.51         0		  -404.874   404.874         0
  -492.748   611.878       640		 -0.707107  0.707107   154.321
  -169.566   180.011         0		  -434.178   434.178         0
  -494.726   357.833         0		   -132.56    132.56         0
    513.77   965.138         0		   -563.99    563.99         0
  -967.946   262.429  -412.409		 -0.707107  0.707107  -108.039
   342.591   1189.33         0		  -664.571   664.571         0
   350.451   558.796         0		  -474.712   474.712         0
   575.667  -888.074  -352.942		 -0.707107  0.707107  -12.5979
  -772.928   668.778     207.3		 -0.707107  0.707107  -14.5985
  -571.047  -621.663         0		  -368.299   368.299         0
   893.514  -929.491  -513.597		 -0.707107  0.707107   42.0818
   637.669   472.778         0		  -515.781   515.781         0
  -420.724   491.419         0		  -494.882   494.882         0
   -703.77   603.662         0		  -174.076   669.152         0
  -800.938  -573.738   -951.45		 -0.707107  0.707107  -134.683
   252.145   315.762         0		   -362.04    362.04         0
   -477.64  0.378189         0		  -201.726   163.824         0
   -512.33  -333.055  -130.458		 -0.707107  0.707107   -26.274
  -380.326  -98.0491  -462.059		 -0.707107  0.707107  -147.748
  -650.033   1058.31         0		  -151.549   151.549         0
  -957.177  -841.913  -143.813		 -0.707107  0.707107  -16.5311
   21.2535     985.1         0		  -447.849    367.63         0
   438.221   738.583         0		  -70.0304   70.0304         0
    625.18  -345.863         0		  -422.002   422.002         0
   114.639  -325.331  -797.375		 -0.707107  0.707107  -128.513
  -679.083   209.177         0		  -128.158   128.158         0
    535.46   1266.08         0		  -367.018   367.018         0
    -149.7   83.0814         0		  -181.261   212.197         0
  -820.114  -129.366   67.2312		 -0.707107  0.707107  -94.9856
  -36.5116  -205.196   360.789		 -0.707107  0.707107   1.35854
   319.408   551.037         0		  -436.564   638.397         0
     767.3   628.114  -288.488		 -0.707107  0.707107  -70.9038
   4.06356   404.815         0		  -569.221   373.113         0
  -490.264  -747.565  -199.897		 -0.707107  0.707107  -94.0335
   479.414  -332.666         0		  -5.69043   5.69043         0
  -235.967   1346.13         0		   -240.66   348.441         0
   713.386    986.26         0		  -208.781   208.781         0
   1207.61   990.143         0		  -602.828   602.828         0
  -677.359   561.731   587.718		 -0.707107  0.707107   38.2292
  -510.342   762.021   389.079		 -0.707107  0.707107   55.5926
   1432.89   1042.12         0		  -645.788   645.788         0
  -763.029   725.675         0		  -75.6845   192.579         0
      1170   75.7713         0		  -218.478   218.478         0
   205.165   662.822         0		  -187.044   187.044         0
   717.226   1070.46         0		  -122.627   122.627         0
   140.425  -454.742         0		  -269.924   269.924         0
   -630.41    432.03         0		  -217.032   346.934         0
  -25.7966  -392.797         0		  -375.422   348.764         0
   -387.35  -472.998  -102.812		 -0.707107  0.707107   111.568
   1230.77  -315.764         0		  -336.953   336.953         0
   833.919  -291.177  -913.437		 -0.707107  0.707107  -39.2626
   -447.67  -319.298         0		  -530.626   530.626         0
   166.983  -636.512   54.3512		 -0.707107  0.707107   81.7325
   -99.261  -47.2286   935.315		 -0.707107  0.707107   43.1222
   907.798  -778.741   812.756		 -0.707107  0.707107   152.586
   6.57042   514.198         0		  -411.713   329.162         0
   443.404   983.188  -15.2582		 -0.707107  0.707107   151.905
  -380.899  -485.997    925.88		 -0.707107  0.707107   155.936
  -306.937  -74.2147         0		  -513.406    467.05         0
   868.217  -82.9692         0		  -203.673   203.673         0
  -985.802   100.985    719.99		 -0.707107  0.707107   91.1291
  -536.921   854.879         0		  -363.539   582.904         0
    146.15   583.904  -855.619		 -0.707107  0.707107    39.514
   853.641  -943.507   -680.01		 -0.707107  0.707107  -32.1249
  -647.506    120.41         0		  -200.921   571.549         0
  -259.976   868.107         0		   -88.599   693.511         0
   1267.26  -445.577         0		  -300.983   300.983         0
  -61.3983   1023.57         0		   -185.73    185.73         0
   602.039   647.099         0		  -546.291   546.291         0
   775.101   1087.32         0		  -633.182   451.356         0
   929.876  -744.822   300.418		 -0.707107  0.707107  -112.561
  -151.022   320.782         0		   -175.52   107.752         0
  -785.722  -437.292  -446.459		 -0.707107  0.707107  -127.212
  -388.181   889.815         0		  -346.947    368.76         0
    -189.4   1170.13         0		  -232.159   232.159         0
  -855.495   875.285  -144.936		 -0.707107  0.707107   67.9841
   223.918  -6.11956         0		  -456.773   606.246         0
   1225.16   733.777         0		  -280.698   371.586         0
  -25.9458   839.325         0		  -482.817   482.817         0
  -987.766   848.576   623.348		 -0.707107  0.707107   138.228
  -456.182  -745.305  -131.901		 -0.707107  0.707107  -141.666
   1405.83   271.438         0		  -457.407   457.407         0
   -450.85   630.169  -610.431		 -0.707107  0.707107   68.0349
  -232.215   798.496  -31.2854		 -0.707107  0.707107   -83.949
  -623.165   616.355         0		  -50.5025   93.3545         0
   1117.66   68.6312         0		  -225.034   464.779         0
   408.987   669.246         0		  -404.888   487.315         0
   926.749   761.152         0		  -653.834   215.592         0
  -986.128   542.809   415.065		 -0.707107  0.707107   -157.09
  -40.2993   621.955   203.999		 -0.707107  0.707107   142.406
   561.595   235.642   293.902		 -0.707107  0.707107  -72.8837
   1104.76  -407.583         0		  -264.788   237.252         0
  -51.0112   119.857         0		  -202.396   142.243         0
  -449.571   368.442         0		  -82.5364   657.147         0
   336.537   -708.04  -567.693		 -0.707107  0.707107  -128.681
  -234.226   560.868         0		  -219.638   211.495         0
   270.346   1000.18         0		  -532.237   595.916         0
  -1.69729   1192.77         0		  -231.901   396.928         0
    547.89  -100.003         0		  -507.225   507.225         0
  -676.482    970.34   174.828		 -0.707107  0.707107  -144.535
   1425.64    1213.7         0		   -673.26    673.26         0
  -187.331   919.531         0		  -539.091   292.775         0
  -606.893  -938.364  -314.448		 -0.707107  0.707107   140.891
   438.255   688.995         0		  -706.287   594.018         0
   -733.22   709.699         0		  -109.293   109.293         0
   756.105   666.131  -657.586		 -0.707107  0.707107   -42.853
  -27.2747   424.288         0		  -345.886   345.886         0
   878.751  -110.698  -682.908		 -0.707107  0.707107   91.0012
   275.499  -738.851  -185.815		 -0.707107  0.707107  -127.593
   1102.95   595.086         0		  -235.687   498.303         0
   694.458    943.09  -102.523		 -0.707107  0.707107   -40.823
   937.217  -418.318   28.7365		 -0.707107  0.707107   46.9376
   255.728   1056.87         0		  -216.133   216.133         0
   360.458   -987.16   448.988		 -0.707107  0.707107   142.484
  -434.411   464.383   612.291		 -0.707107  0.707107  -80.0776
